"No.","Time","Source","Destination","Protocol","Length","Info"
"2302","31.445791","10.11.157.4","224.0.0.251","MDNS","288","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local, ""QM"" question ANY 4.157.11.10.in-addr.arpa, ""QM"" question A 10.11.157.4 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local"
"2303","31.594369","10.11.147.81","224.0.0.251","MDNS","81","Standard query 0x0000 AAAA UBUNTU-HP-PRO-T.local, ""QM"" question"
"2304","31.595819","fe80::ca66:7550:b3ba:a389","ff02::fb","MDNS","101","Standard query 0x0000 AAAA UBUNTU-HP-PRO-T.local, ""QM"" question"
"2305","31.600204","10.11.147.81","10.11.159.255","BROWSER","216","Get Backup List Request"
"2306","31.604023","10.11.147.81","10.11.159.255","NBNS","92","Name query NB WORKGROUP<1b>"
"2307","31.609567","fe80::cdd3:26a8:b04c:9b77","ff02::fb","MDNS","625","Standard query response 0x0000 PTR, cache flush DESKTOP-LI2NOHT._dosvc._tcp.local SRV, cache flush 0 0 7680 DESKTOP-LI2NOHT.local TXT, cache flush A, cache flush 10.11.147.118 AAAA, cache flush fe80::cdd3:26a8:b04c:9b77"
"2308","31.613561","HP_ff:04:f4","Broadcast","ARP","60","Who has 10.11.148.131? Tell 10.11.151.114"
"2309","31.618896","10.11.147.118","224.0.0.251","MDNS","605","Standard query response 0x0000 PTR, cache flush DESKTOP-LI2NOHT._dosvc._tcp.local SRV, cache flush 0 0 7680 DESKTOP-LI2NOHT.local TXT, cache flush A, cache flush 10.11.147.118 AAAA, cache flush fe80::cdd3:26a8:b04c:9b77"
"2310","31.623973","fe80::cdd3:26a8:b04c:9b77","ff02::fb","MDNS","561","Standard query response 0x0000 SRV, cache flush 0 0 7680 DESKTOP-LI2NOHT.local TXT, cache flush A, cache flush 10.11.147.118 AAAA, cache flush fe80::cdd3:26a8:b04c:9b77"
"2311","31.629099","10.11.147.118","224.0.0.251","MDNS","541","Standard query response 0x0000 SRV, cache flush 0 0 7680 DESKTOP-LI2NOHT.local TXT, cache flush A, cache flush 10.11.147.118 AAAA, cache flush fe80::cdd3:26a8:b04c:9b77"
"2312","31.693258","fe80::639e:9755:965a:ebb","ff02::fb","MDNS","252","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local, ""QM"" question AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local"
"2313","31.696196","10.11.157.4","224.0.0.251","MDNS","288","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local, ""QM"" question ANY 4.157.11.10.in-addr.arpa, ""QM"" question A 10.11.157.4 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-12.local"
"2314","31.698043","fe80::5910:9cc8:9b1d:185e","ff02::fb","MDNS","154","Standard query response 0x0000 AAAA, cache flush fe80::5910:9cc8:9b1d:185e"
"2315","31.699770","10.11.152.18","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::5910:9cc8:9b1d:185e A, cache flush 10.11.152.18"
"2316","31.708323","fe80::be8c:6fdf:ac24:901b","ff02::1:2","DHCPv6","146","Solicit XID: 0x11fa0f CID: 000100012ad1206e3c528252a2f5 "
"2317","31.810978","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.121? Tell 10.11.144.1"
"2318","31.862688","fe80::ca66:7550:b3ba:a389","ff02::1:ff15:46cf","ICMPv6","86","Neighbor Solicitation for fe80::d6f0:c9ff:fe15:46cf from 3c:52:82:52:a6:2e"
"2319","31.863738","HP_ff:04:d4","Broadcast","ARP","60","Who has 10.11.148.131? Tell 10.11.156.223"
"2320","31.905171","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.150.147? Tell 10.11.144.1"
"2321","31.909252","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.147.156? Tell 10.11.144.1"
"2322","31.910154","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.121? Tell 10.11.144.1"
"2323","31.911439","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.146? Tell 10.11.144.1"
"2324","31.915092","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.155.203? Tell 10.11.144.1"
"2325","31.918770","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.14? Tell 10.11.144.1"
"2326","31.920048","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.126? Tell 10.11.144.1"
"2327","31.920954","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.149.71? Tell 10.11.144.1"
"2328","31.922290","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.145.99? Tell 10.11.144.1"
"2329","31.923620","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.49? Tell 10.11.144.1"
"2330","31.924407","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.30? Tell 10.11.144.1"
"2331","31.925611","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.96? Tell 10.11.144.1"
"2332","31.928877","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.138? Tell 10.11.144.1"
"2333","31.929892","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.79? Tell 10.11.144.1"
"2334","31.931458","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.159.107? Tell 10.11.144.1"
"2335","31.932302","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.31? Tell 10.11.144.1"
"2336","31.933788","10.1.1.19","10.1.255.255","NBNS","92","Name query NB ACE.SEWACE.TK<00>"
"2337","31.934875","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.149.99? Tell 10.11.144.1"
"2338","31.939989","HP_ff:04:d4","Broadcast","ARP","60","Who has 10.11.147.118? Tell 10.11.156.223"
"2339","31.951376","10.11.144.98","224.0.0.251","MDNS","173","Standard query 0x0000 ANY 98.144.11.10.in-addr.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-31.local, ""QM"" question A 10.11.144.98 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-31.local"
"2340","31.953096","10.11.150.10","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::af7f:13d9:a312:55f6 A, cache flush 10.11.150.10"
"2341","32.108756","HewlettPacka_64:83:1c","Broadcast","ARP","60","Who has 10.1.1.1? Tell 10.1.1.19"
"2342","32.147989","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.146.196? Tell 10.11.144.1"
"2343","32.166763","fe80::320a:6aa4:539a:1627","ff02::fb","MDNS","252","Standard query 0x0000 ANY 7.2.6.1.a.9.3.5.4.a.a.6.a.0.2.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local, ""QM"" question AAAA fe80::320a:6aa4:539a:1627 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local"
"2344","32.168528","fe80::9a42:97c4:bc74:b33d","ff02::fb","MDNS","154","Standard query response 0x0000 AAAA, cache flush fe80::9a42:97c4:bc74:b33d"
"2345","32.170960","10.11.152.159","224.0.0.251","MDNS","232","Standard query 0x0000 ANY 7.2.6.1.a.9.3.5.4.a.a.6.a.0.2.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local, ""QM"" question AAAA fe80::320a:6aa4:539a:1627 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local"
"2346","32.172756","10.11.147.74","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::9a42:97c4:bc74:b33d A, cache flush 10.11.147.74"
"2347","32.177070","10.11.146.73","224.0.0.251","MDNS","88","Standard query response 0x0000 A, cache flush 10.11.146.73"
"2348","32.191330","HewlettPacka_b2:ea:0d","Broadcast","ARP","60","Who has 10.11.159.183? Tell 10.11.152.86"
"2349","32.200991","HP_ff:04:d4","Broadcast","ARP","60","Who has 10.11.153.151? Tell 10.11.156.223"
"2350","32.284306","fe80::f354:6daf:c3ea:5b91","ff02::2","ICMPv6","62","Router Solicitation"
"2351","32.303606","fe80::c063:a953:e89a:82cd","ff02::fb","MDNS","101","Standard query 0x0000 PTR _nmea-0183._tcp.local, ""QM"" question"
"2352","32.305395","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.201? Tell 10.11.144.1"
"2353","32.353781","10.11.147.81","10.11.159.255","NBNS","92","Name query NB WORKGROUP<1b>"
"2354","32.360214","TPLink_a4:e5:bb","Broadcast","ARP","60","Who has 10.11.151.242? Tell 10.11.147.172"
"2355","32.430693","fe80::a01c:a519:480d:8bf3","ff02::2","ICMPv6","62","Router Solicitation"
"2356","32.435016","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"2357","32.442322","fe80::639e:9755:965a:ebb","ff02::fb","MDNS","252","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local, ""QM"" question AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local"
"2358","32.445301","10.11.157.4","224.0.0.251","MDNS","288","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local, ""QM"" question ANY 4.157.11.10.in-addr.arpa, ""QM"" question A 10.11.157.4 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local"
"2359","32.462205","10.11.156.223","224.0.0.251","MDNS","208","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _nmea-0183._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR HP LaserJet Tank MFP 2606sdw (B9C665)._ipp._tcp.local PTR HP LaserJet Tank MFP 2606sdw (B9C665)._ipps._tcp.local"
"2360","32.667497","HP_ff:04:f4","Broadcast","ARP","60","Who has 10.11.148.131? Tell 10.11.151.114"
"2361","32.771317","10.1.1.19","10.1.255.255","NBNS","92","Name query NB ACE.SEWACE.TK<00>"
"2362","32.773880","fe80::639e:9755:965a:ebb","ff02::fb","MDNS","252","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local, ""QM"" question AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local"
"2363","32.775714","fe80::9a42:97c4:bc74:b33d","ff02::fb","MDNS","154","Standard query response 0x0000 AAAA, cache flush fe80::9a42:97c4:bc74:b33d"
"2364","32.778555","10.11.157.4","224.0.0.251","MDNS","288","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local, ""QM"" question ANY 4.157.11.10.in-addr.arpa, ""QM"" question A 10.11.157.4 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-13.local"
"2365","32.780333","10.11.147.74","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::9a42:97c4:bc74:b33d A, cache flush 10.11.147.74"
"2366","32.781793","fe80::56e:805b:795d:e5ee","ff02::1:3","LLMNR","99","Standard query 0x7065 A donate-v2-xxxxx-com"
"2367","32.782951","10.1.1.19","224.0.0.252","LLMNR","79","Standard query 0x7065 A donate-v2-xxxxx-com"
"2368","32.784082","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.127? Tell 10.11.144.1"
"2369","32.873625","fe80::9f98:7b:c6f0:d72f","ff02::2","ICMPv6","62","Router Solicitation"
"2370","32.874940","fe80::56e:805b:795d:e5ee","ff02::1:3","LLMNR","99","Standard query 0x7065 A donate-v2-xxxxx-com"
"2371","32.876158","10.1.1.19","224.0.0.252","LLMNR","79","Standard query 0x7065 A donate-v2-xxxxx-com"
"2372","32.877650","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"2373","32.879226","fe80::ca66:7550:b3ba:a389","ff02::1:ff15:46cf","ICMPv6","86","Neighbor Solicitation for fe80::d6f0:c9ff:fe15:46cf from 3c:52:82:52:a6:2e"
"2374","32.973691","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.150.147? Tell 10.11.144.1"
"2375","32.974709","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.158.211? Tell 10.11.144.1"
"2376","32.975770","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.121? Tell 10.11.144.1"
"2377","32.977036","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.147.156? Tell 10.11.144.1"
"2378","32.978254","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.127? Tell 10.11.144.1"
"2379","32.979090","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.146? Tell 10.11.144.1"
"2380","32.980013","HP_ff:04:d4","Broadcast","ARP","60","Who has 10.11.148.131? Tell 10.11.156.223"
"2381","32.981083","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.155.203? Tell 10.11.144.1"
"2382","32.982338","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.126? Tell 10.11.144.1"
"2383","32.983327","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.149.71? Tell 10.11.144.1"
"2384","32.984360","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.201? Tell 10.11.144.1"
"2385","32.985459","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.145.99? Tell 10.11.144.1"
"2386","32.986293","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.96? Tell 10.11.144.1"
"2387","32.987496","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.158.91? Tell 10.11.144.1"
"2388","32.988445","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.146.196? Tell 10.11.144.1"
"2389","32.989492","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.149.99? Tell 10.11.144.1"
"2390","32.992543","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.156.126? Tell 10.11.144.1"
"2391","32.993810","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.49? Tell 10.11.144.1"
"2392","33.177867","HewlettPacka_64:83:1c","Broadcast","ARP","60","Who has 10.1.1.1? Tell 10.1.1.19"
"2393","33.179110","10.11.147.81","10.11.159.255","NBNS","92","Name query NB WORKGROUP<1b>"
"2394","33.185502","fe80::320a:6aa4:539a:1627","ff02::fb","MDNS","252","Standard query 0x0000 ANY 7.2.6.1.a.9.3.5.4.a.a.6.a.0.2.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question AAAA fe80::320a:6aa4:539a:1627 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"2395","33.187889","10.11.152.159","224.0.0.251","MDNS","232","Standard query 0x0000 ANY 7.2.6.1.a.9.3.5.4.a.a.6.a.0.2.3.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question AAAA fe80::320a:6aa4:539a:1627 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"2396","33.189739","fe80::5ec8:7354:21bf:d8a","ff02::fb","MDNS","154","Standard query response 0x0000 AAAA, cache flush fe80::5ec8:7354:21bf:d8a"
"2397","33.192428","10.11.148.71","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::5ec8:7354:21bf:d8a A, cache flush 10.11.148.71"
"2398","33.280296","HikvisionDig_d2:f7:37","Broadcast","ARP","60","Who has 10.11.144.28? Tell 10.11.155.153"
"2399","33.283671","fe80::320a:6aa4:539a:1627","ff02::2","ICMPv6","62","Router Solicitation"
"2400","33.288803","fe80::a01c:a519:480d:8bf3","ff02::fb","MDNS","228","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _nmea-0183._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR HP LaserJet Tank MFP 2606sdw (B9C665)._ipp._tcp.local PTR HP LaserJet Tank MFP 2606sdw (B9C665)._ipps._tcp.local"
"2401","33.383635","10.11.145.200","224.0.0.251","MDNS","166","Standard query 0x0000 ANY {""nm"":""Redmi 9 Prime"",""as"":""[8193, 8194]"",""ip"":""200""}._mi-connect._udp.local, ""QU"" question SRV 0 0 56666 Android-2.local"
"2402","33.385654","fe80::d1eb:eb8c:16b8:e0c3","ff02::fb","MDNS","186","Standard query 0x0000 ANY {""nm"":""Redmi 9 Prime"",""as"":""[8193, 8194]"",""ip"":""200""}._mi-connect._udp.local, ""QU"" question SRV 0 0 56666 Android-2.local"
"2403","33.386691","TPLink_a4:e5:bb","Broadcast","ARP","60","Who has 10.11.151.242? Tell 10.11.147.172"
"2404","33.387698","HP_ff:04:d4","Broadcast","ARP","60","ARP Announcement for 10.11.156.223"
"2405","33.488836","fe80::639e:9755:965a:ebb","ff02::fb","MDNS","252","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"2406","33.492559","10.11.157.4","224.0.0.251","MDNS","288","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question ANY 4.157.11.10.in-addr.arpa, ""QM"" question A 10.11.157.4 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"2407","33.493803","10.1.1.19","10.1.255.255","NBNS","92","Name query NB ACE.SEWACE.TK<00>"
"2408","33.494967","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.159.25? Tell 10.11.144.1"
"2409","33.496238","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.159.227? Tell 10.11.144.1"
"2410","33.498246","10.11.144.79","224.0.0.251","MDNS","173","Standard query 0x0000 ANY 79.144.11.10.in-addr.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-17.local, ""QM"" question A 10.11.144.79 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-17.local"
"2411","33.499217","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.217? Tell 10.11.144.1"
"2412","33.501007","10.11.148.221","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::5e21:69b5:cf0d:8c64 A, cache flush 10.11.148.221"
"2413","33.593868","0.0.0.0","255.255.255.255","DHCP","369","DHCP Request  - Transaction ID 0x9109075"
"2414","33.595123","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"2415","33.596427","HP_13:ae:7b","Broadcast","ARP","60","Who has 10.11.151.143? (ARP Probe)"
"2416","33.598929","MicroStarINT_67:e9:6d","Broadcast","ARP","60","Who has 10.11.155.149? Tell 10.11.150.90"
"2417","33.602291","10.11.145.200","224.0.0.251","MDNS","166","Standard query 0x0000 ANY {""nm"":""Redmi 9 Prime"",""as"":""[8193, 8194]"",""ip"":""200""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-2.local"
"2418","33.604350","fe80::d1eb:eb8c:16b8:e0c3","ff02::fb","MDNS","186","Standard query 0x0000 ANY {""nm"":""Redmi 9 Prime"",""as"":""[8193, 8194]"",""ip"":""200""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-2.local"
"2419","33.692162","HP_13:ae:7b","Broadcast","ARP","60","Who has 10.11.151.143? (ARP Probe)"
"2420","33.693186","HP_13:ae:7b","Broadcast","ARP","60","Who has 10.11.151.143? (ARP Probe)"
"2421","33.695857","fe80::639e:9755:965a:ebb","ff02::fb","MDNS","252","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"2422","33.697304","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"2423","33.700234","10.11.157.4","224.0.0.251","MDNS","288","Standard query 0x0000 ANY b.b.e.0.a.5.6.9.5.5.7.9.e.9.3.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local, ""QM"" question ANY 4.157.11.10.in-addr.arpa, ""QM"" question A 10.11.157.4 PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local AAAA fe80::639e:9755:965a:ebb PTR ubuntu-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC-14.local"
"2424","33.702057","fe80::5ec8:7354:21bf:d8a","ff02::fb","MDNS","154","Standard query response 0x0000 AAAA, cache flush fe80::5ec8:7354:21bf:d8a"
"2425","33.703854","10.11.148.71","224.0.0.251","MDNS","150","Standard query response 0x0000 AAAA, cache flush fe80::5ec8:7354:21bf:d8a A, cache flush 10.11.148.71"
"2426","33.792445","HP_13:ae:7b","Broadcast","ARP","60","ARP Announcement for 10.11.151.143"
"2427","33.793419","HP_13:ae:7b","Broadcast","ARP","60","Who has 10.11.144.1? Tell 10.11.151.143"
"2428","33.898152","10.11.145.200","224.0.0.251","MDNS","166","Standard query 0x0000 ANY {""nm"":""Redmi 9 Prime"",""as"":""[8193, 8194]"",""ip"":""200""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-2.local"
"2429","33.900201","fe80::d1eb:eb8c:16b8:e0c3","ff02::fb","MDNS","186","Standard query 0x0000 ANY {""nm"":""Redmi 9 Prime"",""as"":""[8193, 8194]"",""ip"":""200""}._mi-connect._udp.local, ""QM"" question SRV 0 0 56666 Android-2.local"
"2430","33.901499","10.11.151.143","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"2431","34.002230","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.150.147? Tell 10.11.144.1"
"2432","34.005525","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.158.211? Tell 10.11.144.1"
"2433","34.006588","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.127? Tell 10.11.144.1"
"2434","34.011179","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.151.121? Tell 10.11.144.1"
"2435","34.012650","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.147.156? Tell 10.11.144.1"
"2436","34.014706","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.159.227? Tell 10.11.144.1"
"2437","34.016370","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.159.25? Tell 10.11.144.1"
"2438","34.017428","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.155.203? Tell 10.11.144.1"
"2439","34.018449","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.154.201? Tell 10.11.144.1"
"2440","34.019544","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.148.96? Tell 10.11.144.1"
"2441","34.020572","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.158.91? Tell 10.11.144.1"
"2442","34.021664","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.146.196? Tell 10.11.144.1"
"2443","34.022709","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.149.99? Tell 10.11.144.1"
"2444","34.023743","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.157.49? Tell 10.11.144.1"
"2445","34.024806","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.156.126? Tell 10.11.144.1"
"2446","34.025846","BrocadeCommu_da:49:c0","Broadcast","ARP","60","Who has 10.11.158.196? Tell 10.11.144.1"
"2447","34.028616","HP_ff:04:d4","Broadcast","ARP","60","Who has 10.11.148.131? Tell 10.11.156.223"
